"","fichero","etiquetas"
"2686","30919352_176838492973194_5952386035835994112_n.jpg","Crowd| Vehicle| Tree| Luxury vehicle| Pedestrian"
"2687","30933733_1913049242081124_4083142369409499136_n.jpg","Text| Font| Line"
"2688","30948709_1812252785748554_2286964381679878144_n.jpg","Forehead| Nose| Spokesperson| Photo caption| Photography"
"2689","30995541_199721320817181_8190073647843508224_n.jpg","Official| Event| Gesture| Government| Employment"
"2690","31043011_569895046728256_5322297900967919616_n.jpg","Photo caption| Event| Photography| White-collar worker| Smile"
"2691","31090139_1946686958956020_6704844673799684096_n.jpg","News| Photo caption| Spokesperson| Official| Event"
"2692","31098190_612452655787903_1863139156394246144_n.jpg","Tree| Sky| Branch| Evening| Plant"
"2693","31104085_596818570717425_2646425025204191232_n.jpg","Speech| Public speaking| Spokesperson| Orator| Event"
"2694","31109125_173641979960808_5548570552081317888_n.jpg","Event| Community| Official"
"2695","31128508_1764473316942377_8096331047395917824_n.jpg","Red| Text| Font"
"2696","31210947_211010976156111_6155263596361154560_n.jpg","Marching| Event| Military officer| Spring| Ceremony"
"2697","31222806_786823761515338_7031568406578987008_n.jpg","Speech| Event| Job| Spokesperson| Public speaking"
"2698","31244800_2125813331023339_392873324423675904_n.jpg","Event| Monochrome| Black-and-white| Photography| Style"
"2699","31278540_247465959148781_8466441448877719552_n.jpg","Event| Product| Fashion| Community| Team"
"2700","31310680_2008687486036855_7475554045143285760_n.jpg","Event| Uniform| Performance| Formal wear| Ceremony"
"2701","31326416_205803980225594_2788182989199114240_n.jpg","People| Product| Crowd| Font| Photo caption"
"2702","31412301_406842559779933_1133828442240843776_n.jpg","Speech| Spokesperson| News conference| Event| News"
"2703","31463281_2093685787543185_6574088496166731776_n.jpg","Flag of the united states| Flag| Flag Day (USA)| Veterans day| Memorial day"
"2704","31495250_1634294613356983_7509220223602393088_n.jpg","Advertising| Job| Signage| Vehicle| Photo caption"
"2705","31520514_166745133997862_4378051114763812864_n.jpg","Photo caption| News| Spokesperson| Photography| Official"
"2706","31521785_177487276413504_4939873033679536128_n.jpg","Text| Sky| Font| Crowd| Technology"
"2707","31556421_291673271371079_3931281633017069568_n.jpg","Event| Gesture| Handshake"
"2708","31556834_199244457359257_6268348693695430656_n.jpg","Event| Speech| Flag| Official| Public speaking"
"2709","31557045_202838437188685_3902187095057235968_n.jpg","Suit| Event| Formal wear| Official| Tuxedo"
"2710","31680536_229529574486159_6064748161325334528_n.jpg","Flag| Flag of the united states| Red| Flag Day (USA)| Veterans day"
"2711","31680549_156244631882863_3851708834053619712_n.jpg","Face| People| Selfie| Head| Eyewear"
"2712","31680557_1688838301205495_3757306539514265600_n.jpg","Font| Competition event"
"2713","31680615_1211866455617215_7008266207543427072_n.jpg","Event| Ceremony| Gesture| Military officer| Academic dress"
"2714","31711466_135393190654212_8962062378275438592_n.jpg","Product| Crowd| Basketball| Team| Font"
"2715","31738563_2015993735322672_5539229066931994624_n.jpg","Event| Business| Businessperson| White-collar worker| Official"
"2716","31745566_454006661724583_3767886667461951488_n.jpg","Military officer| Event| Official| Military rank| Fashion accessory"
"2717","31747046_207959586673414_2699297502842060800_n.jpg","Text| Font| Pink| Graphic design| Graphics"
"2718","31901143_127691938020597_1447723382584901632_n.jpg","Photo caption| Font| Photography| News| Official"
"2719","31906345_205044686778606_3857179870769446912_n.jpg","Event| Speech| Public speaking| Suit| Official"
"2720","31920852_1823900190964594_7449322321929568256_n.jpg","Suit| Cobalt blue| Event| Formal wear| Performance"
"2721","31920989_1887527857948399_4939930710795354112_n.jpg","Event| Businessperson| Official| Suit| Government"
"2722","31935461_252914678783735_7660527458969452544_n.jpg","Event| Official| Suit| Government| Elder"
"2723","31939347_1906021939688307_6754531977921036288_n.jpg","Photo caption| Forehead| News| Internet meme| Photography"
"2724","31942701_163329207849093_8723809560134942720_n.jpg","People| Product| Community| Event| Crowd"
"2725","31966778_248408292569621_5969441140515012608_n.jpg","Event| Suit| Official| Businessperson| Team"
"2726","32006459_344412032747860_2425854127859826688_n.jpg","Text| Photo caption| Media| Font| Job"
"2727","32010223_173062216695139_6781728402329042944_n.jpg","Event| Choir| Community| Uniform| Ceremony"
"2728","32063968_366451167178881_1893059114053926912_n.jpg","Grass| Tree| Lawn| Grass family| Summer"
"2729","32070076_889763924558416_5803825994695442432_n.jpg","Spring| Font| Flower| Pink| Plant"
"2730","32070097_433705887075540_7962930505643458560_n.jpg","Emergency service| Fire department| Emergency| Firefighter| Motor vehicle"
"2731","32103359_189607768347588_4558591735793451008_n.jpg","Photo caption| Official| Job| Spokesperson"
"2732","32121745_1717093595051819_5607369466112376832_n.jpg","Airplane| Air show| Air force| Aircraft| Vehicle"
"2733","32135651_565892837128651_6067818246898188288_n.jpg","Text| Font| Line| Job| Photo caption"
"2734","32153006_990838287758820_6888399064790990848_n.jpg","People| Event| Family pictures| Family| Grandparent"
"2735","32162350_627763324270828_7445294664808136704_n.jpg","Official| Event| Government| Management| Employment"
"2736","32187514_234495903983754_6511177589036417024_n.jpg","Aircraft| Helicopter| Tiltrotor| Rotorcraft| Bell boeing v-22 osprey"
"2737","32203228_1810840125888089_5310080209364451328_n.jpg","Suit| Event| Formal wear| Fashion| Tuxedo"
"2738","32203415_1974668352605956_2060315074819522560_n.jpg","Photo caption| Photography"
"2739","32203453_2058724504416609_8124768644338024448_n.jpg","Flag| Flag of the united states| Landmark| Architecture| Building"
"2740","32243809_925552954283044_6812016567535009792_n.jpg","Text| Font| History| Memorial"
"2741","32247569_2092582344317883_2496318864556556288_n.jpg","Tree| Public space| Crowd| Event| Ceremony"
"2742","32276673_182377442481663_3282243376589570048_n.jpg","Grave| Headstone| Cemetery| Memorial| Grass family"
"2743","32307809_450269355416203_8801615787509940224_n.jpg","Event| Table| Meal| Lunch| Room"
"2744","32307890_232338564025514_6103523680124403712_n.jpg","Facial expression| Photo caption| Interaction| Photography| Event"
"2745","32443729_991219747702206_4114027771292811264_n.jpg","Sky| Cloud| Design| Photography| Air travel"
"2746","32471061_200420313929188_611646382817673216_n.jpg","Official| Event| Suit| Gesture| Businessperson"
"2747","32497490_1874464069283904_3423875059956056064_n.jpg","Event| Official| Employment| Suit| Gesture"
"2748","32526419_216559702458626_6798564639769624576_n.jpg","Team| Social group| Event| Community| Uniform"
"2749","32531891_195013854553524_5031803724863897600_n.jpg","Text| Font"
"2750","32538153_245395589546569_7635008816290988032_n.jpg","Furniture| Official| Government| Court| Speaker"
"2751","32541006_2033908550264423_4165085221521195008_n.jpg","Event| Photo caption| Ceremony| Plant| Photography"
"2752","32550952_2032207500429431_3545128837194973184_n.jpg","Vehicle| Car| Rallying| Racing video game| Motorsport"
"2753","32568091_269617643581224_4970335789306085376_n.jpg","Photo caption| News| Suit| Spokesperson| Event"
"2754","32570444_401606290355358_2626232820577599488_n.jpg","Text| Font| Document| Paper"
"2755","32587073_2154293824800749_7092852229773721600_n.jpg","Businessperson| Photo caption| Spokesperson| Event| Official"
"2756","32672201_377223422794987_99657625112674304_n.jpg","Event| Lunch| Table| Room| Meal"
"2757","32715591_1791628440926863_3215334619410857984_n.jpg","Vehicle| Aviation| Aircraft| Airplane| Aerospace engineering"
"2758","32730315_868991643310754_1464467763559923712_n.jpg","Text| Font| Line| Banner"
"2759","32748727_197549944213208_5124418037402828800_n.jpg","Event| Gesture| Crowd| Photo caption| Team"
"2760","32753094_221133848474815_1878258308859559936_n.jpg","Suit| Event| Gesture| Interaction| Formal wear"
"2761","32819117_1870285116362496_6601599127497211904_n.jpg","Flower| Cut flowers| Bouquet| Plant| Floristry"
"2762","32824377_383201532164397_1644594259547914240_n.jpg","Brass instrument| Trumpet| Trumpeter| Cornet| Wind instrument"
"2763","32855078_176275523036832_2649612376269127680_n.jpg","Text| Font| Line| Banner| Brand"
"2764","32903598_232562863962312_6765934201263882240_n.jpg","Event| Ceremony| Government| Crowd| Aisle"
"2765","32921884_1799329597040773_6219151771760066560_n.jpg","Photo caption| Official| Photography| Job| Businessperson"
"2766","32950982_186006595385601_2982499391413157888_n.jpg","Event| Team| Performance| Official| Ceremony"
"2767","32971203_2138292463068869_4174335271111753728_n.jpg","Event| Suit| White-collar worker| Businessperson| Formal wear"
"2768","33020888_486633885086504_8952037641138733056_n.jpg","Official| Spokesperson| Job| Photo caption"
"2769","33029777_353538008504375_1036113714303991808_n.jpg","Speech| Spokesperson| Photo caption| Flag of the united states| Public speaking"
"2770","33044851_1673057542760906_1934213795626876928_n.jpg","Font| Text| Logo| Brand| Banner"
"2771","33045384_179198546114005_4462994151855620096_n.jpg","Flower| Plant| Memorial day| Font| Wildflower"
"2772","33058985_625801167787161_6978399335679524864_n.jpg","Text| Font| Logo| Brand| Trademark"
"2773","33059577_286324811907033_8270455528451211264_n.jpg","Photo caption| Sky| Spokesperson| Official| Businessperson"
"2774","33059665_451833345251684_5430778956569640960_n.jpg","Event| Team| White-collar worker| Photo caption| Job"
"2775","33102670_1749763935104517_7164660651283972096_n.jpg","Military officer| Veterans day| Uniform| Official| Event"
"2776","33110477_980278015469531_3532228679583137792_n.jpg","Event| Job| Convention| Collaboration| Conversation"
"2777","33172029_246902976065423_2366040008114044928_n.jpg","Photo caption| Sky| Internet meme| Finger| Hand"
"2778","33174055_2214999005398127_4502023799574626304_n.jpg","Lawn| Home| Property| Grass| House"
"2779","33190635_328884347642296_4892699698470584320_n.jpg","Font| Text| Logo| Brand| Banner"
"2780","33198935_577232162676483_1126050630129942528_n.jpg","Text| Font| Line"
"2781","33200236_748199195569488_3535666586155220992_n.jpg","Suit| Formal wear| Photo caption| Adaptation| Outerwear"
"2782","33203195_229584607794798_7877289879963435008_n.jpg","Font| Text| Games| Stadium| Sport venue"
"2783","33210102_1662883830431878_5689401735148208128_n.jpg","Text| Font| Line| Banner| Brand"
"2784","33210427_796878903834062_7807734405023137792_n.jpg","Military officer| Event| Ceremony| Gesture| Funeral"
"2785","33239818_2043802162552737_3617094450213289984_n.jpg","Font| Text| Banner| Logo| Advertising"
"2786","33316493_177408093093220_7980991238260129792_n.jpg","Cemetery| Grave| Headstone| Grass| Plant"
"2787","33352451_630466243958762_1874169293835337728_n.jpg","Uniform| Team| Event| Design| Textile"
"2788","33356210_1885921468104756_4102919946483269632_n.jpg","Spokesperson| Public speaking| Official| Speech| Job"
"2789","33372210_395560750921161_6294755776128876544_n.jpg","Technology| Font| Games"
"2790","33373052_221025245353781_7423565875501858816_n.jpg","Suit| Red| Standing| Event| Formal wear"
"2791","33376544_2118319361760642_7237089519474835456_n.jpg","Event| Job| Collaboration| Management| White-collar worker"
"2792","33430014_987898564702469_7111118356316422144_n.jpg","Photograph| Suit| Formal wear| Event| Tuxedo"
"2793","33457259_2126122434336967_3826584572452143104_n.jpg","Text| Font| Advertising| Banner"
"2794","33470045_639887029695726_8638778527753175040_n.jpg","Suit| Event| Formal wear| Gesture| Businessperson"
"2795","33473556_200275300598242_115694015088689152_n.jpg","Font| Text| Logo| Banner| Electric blue"
"2796","33477641_241652393234961_6317198088352038912_n.jpg","Airplane| Aviation| Aircraft| Airline| Airliner"
"2797","33477654_229455070987891_5345315214822735872_n.jpg","Photo caption| Event| News| Official| Businessperson"
"2798","33523987_174200733269466_3596927405505118208_n.jpg","Text| Font| Line| Banner| Brand"
"2799","33546073_2081547638730727_4977611571279691776_n.jpg","Text| Font| Product| Logo| Brand"
"2800","33546095_1789800487748538_7511206620206989312_n.jpg","Photo caption| Spokesperson| Official"
"2801","33559658_467528923687887_3072503540657160192_n.jpg","Red| Suit| Carpet| Standing| Formal wear"
"2802","33615300_436863056739481_8343791386360807424_n.jpg","Public speaking| Photo caption| Spokesperson| Font| Poster"
"2803","33638662_1561249317335471_2835930737629200384_n.jpg","Text| Photo caption| Font| Photography| Fictional character"
"2804","33640363_736297006759390_3965590716540780544_n.jpg","Military officer| Uniform| Event| Military person| Military"
"2805","33690213_2126930324204115_7228876932119527424_n.jpg","Text| Chin| Forehead| Photo caption| News"
"2806","33721522_247270779354438_4740368676044144640_n.jpg","Text| Product| Suit| Standing| Formal wear"
"2807","33721535_1438687562943185_1130830263010459648_n.jpg","Text| Font| Line| Banner"
"2808","33721557_165402630977867_6134074207702614016_n.jpg","Text| Font| Banner"
"2809","33736502_180940015957638_7494052185819316224_n.jpg","Text"
"2810","33778315_1276547095812967_5156830708181762048_n.jpg","Text| Font| Product| Line| Job"
"2811","33793291_223350434927032_2776553540611473408_n.jpg","Flag of the united states| Flag| Flag Day (USA)| Event| Veterans day"
"2812","33832180_2195799270446580_909917383190118400_n.jpg","Parachute| Yellow| Air sports| Hot air ballooning| Sky"
"2813","33842060_730297460427755_5618175663958654976_n.jpg","Transport| Mode of transport| Train| Architecture| Bullet train"
"2814","33936107_2094062430807984_6465253032748646400_n.jpg","Photo caption| News| Forehead| Internet meme| Photography"
"2815","33939263_1716003078481890_542641604289101824_n.jpg","Text| Font| Line| Banner"
"2816","33956180_184287555744356_2505104825750913024_n.jpg","Airplane| Aerospace engineering| Vehicle| Aviation| Spaceplane"
"2817","33964622_1795261780512640_1471136709604278272_n.jpg","Flag of the united states| Flag| Flag Day (USA)| Curtain| Textile"
"2818","33994662_2041301529248513_3953888987948515328_n.jpg","People| Photo caption| Internet meme| Community| Event"
"2819","34011991_217683959017724_260547873114947584_n.jpg","Championship| Player| Competition event| Trophy| Sports equipment"
"2820","34033778_2100656490181263_807554847803965440_n.jpg","Text| Font| Product| Line| Brand"
"2821","34034417_604510783264766_5651659186048598016_n.jpg","Sky| Event| Lunch| Official| Dinner"
